antecedent,consequent,ant_name,coq_name,support,confidence,lift,iteration
[22932 31714 45004],[24961],"['Organic Yellow Onion', 'Organic Cilantro', 'Organic Zucchini']",['Organic Garlic'],379,0.31322314049586775,92.97260383094583,110
[ 9089 13173 45004],[22932],"['Organic Vegetable Broth', 'Bag of Organic Bananas', 'Organic Zucchini']",['Organic Yellow Onion'],94,0.31333333333333335,90.01880129577401,110
[ 8515 45004],[13173],"['Organic Red Onion', 'Organic Zucchini']",['Bag of Organic Bananas'],1896,0.2391523713420787,20.479374564021782,110
[ 4797 26206 27101],[47205],"['Shredded Parmesan', 'Limes', 'Fresh Cauliflower']",['Organic Hass Avocado'],44,0.18723404255319148,28.667937050552542,110
[ 4797 26206],[27842],"['Shredded Parmesan', 'Limes']",['Organic Whole Milk'],319,0.09990604447228311,23.65844221498643,110
[26937],[34240],['Organic Large Green Asparagus'],['Organic Baby Broccoli'],1084,0.054156674660271784,55.26145252219912,110
[24961 30388],[47205],"['Organic Garlic', 'Organic Cucumber']",['Organic Hass Avocado'],2223,0.28669074026309,43.89603505197874,110
[ 5874 47205],[13173],"['Organic Lemon', 'Organic Hass Avocado']",['Bag of Organic Bananas'],8319,0.37767285604031414,32.341322137467714,110
[22392],[5874],['Tomato Sauce'],['Organic Lemon'],523,0.03889054134443783,14.41346768939437,110
[15869],[8515],['Celery Hearts'],['Organic Red Onion'],491,0.03577413479052823,17.087300951064375,110
[ 8515 15869],[47205],"['Organic Red Onion', 'Celery Hearts']",['Organic Hass Avocado'],121,0.24643584521384929,37.73249352122114,110
[ 5448 24961],[8274],"['Small Hass Avocado', 'Organic Garlic']",['Apple Honeycrisp Organic'],185,0.07187257187257187,27.85161479800081,110
[18231],[27842],['Organic Spinach Bunch'],['Organic Whole Milk'],824,0.06689397629485307,15.84095618099979,110
[18231],[34966],['Organic Spinach Bunch'],['Red Vine Tomato'],469,0.03807436272122098,22.73256905092281,110
[37643],[45004],['Organic Gala Apples'],['Organic Zucchini'],5328,0.07042495538959752,21.768261537729586,110
[34240 37643],[45004],"['Organic Baby Broccoli', 'Organic Gala Apples']",['Organic Zucchini'],178,0.12741589119541877,39.38408520475207,110
[25135 37643 45004],[21134],"['Organic Plain Greek Whole Milk Yogurt', 'Organic Gala Apples', 'Organic Zucchini']",['Organic Strawberries'],22,0.3283582089552239,40.29647276306392,110
[27541],[13626],['Lemon Verbena Hand Soap'],['Organic Snipped Green Beans'],52,0.010112796577207312,18.79668806820617,110
[30388],[8274],['Organic Cucumber'],['Apple Honeycrisp Organic'],6030,0.07093700370566437,27.48906920483381,110
[35936],[47205],['Organic Jalapeno Pepper'],['Organic Hass Avocado'],3914,0.18539219401288368,28.385926379361717,110
[12611 21900 46688],[27963 47762],"['Yellow Grape Tomatoes', 'Organic Baby Spinach', 'Multigrain Tortilla Chips']","['Organic Raspberries', 'Organic Avocado']",1,0.16666666666666666,581.7440052292978,110
[31714],[17791],['Organic Cilantro'],['Carrots'],4548,0.062258726899383984,27.98684732012971,110
[17945 46663 47762],[21134 27963],"['Frozen Organic Wild Blueberries', 'Organic Ginger Root', 'Organic Avocado']","['Organic Strawberries', 'Organic Raspberries']",7,0.038461538461538464,36.60638972655971,110
[12842 27153],[27842],"['Chopped Walnuts', 'Organic Black Beans']",['Organic Whole Milk'],33,0.12222222222222222,28.94306743005811,110
[ 8009 27153],[27842],"['Pizza 4 Cheese', 'Organic Black Beans']",['Organic Whole Milk'],25,0.18115942028985507,42.899803503050556,110
[26206 34455],[27842],"['Limes', 'Vanilla Ice Cream Sandwich']",['Organic Whole Milk'],17,0.09340659340659341,22.119327256737716,110
[ 8515 24827 48675],[13173 21900],"['Organic Red Onion', 'Organic Romaine', 'Organic Garnet Sweet Potato (Yam)']","['Bag of Organic Bananas', 'Organic Baby Spinach']",10,0.10752688172043011,69.12376465086466,110
[12611 25135],[13173],"['Yellow Grape Tomatoes', 'Organic Plain Greek Whole Milk Yogurt']",['Bag of Organic Bananas'],20,0.37037037037037035,31.71598717447349,110
[12611],[13173],['Yellow Grape Tomatoes'],['Bag of Organic Bananas'],1056,0.13362014424901936,11.442315909383629,110
[34240],[21134],['Organic Baby Broccoli'],['Organic Strawberries'],5425,0.16368463929034788,20.08755508163613,110
[21900 25253 27842],[21134],"['Organic Baby Spinach', 'Cultured Low Fat Buttermilk', 'Organic Whole Milk']",['Organic Strawberries'],28,0.2857142857142857,35.06316461201666,110
[10892],[47205],['Mexican Finely Shredded Cheese'],['Organic Hass Avocado'],655,0.11930783242258652,18.26756172589129,110
[27963 45004],[21900],"['Organic Raspberries', 'Organic Zucchini']",['Organic Baby Spinach'],2409,0.24566591882520905,33.00769452071727,110
[ 8135 45004],[21900],"['Traditional Hummus', 'Organic Zucchini']",['Organic Baby Spinach'],177,0.3575757575757576,48.04391032551935,110
[15889 21134],[13173],"['Veggie Dogs', 'Organic Strawberries']",['Bag of Organic Bananas'],71,0.3302325581395349,28.27885926207706,110
[18367],[31714],['Organic Shredded Mozzarella'],['Organic Cilantro'],909,0.04773908933354341,22.10120906933024,110
[18438],[30230],['Organic Ketchup'],['Organic Large Brown Grade AA Cage Free Eggs'],184,0.011562146537639813,11.762874055230547,110
[44275],[40703],['Double Chocolate Chip Cookies'],['Organic Grape Tomatoes'],116,0.04995693367786391,19.181848310436767,110
[ 8515  9836 21134],[47205],"['Organic Red Onion', 'Organic Broccoli', 'Organic Strawberries']",['Organic Hass Avocado'],177,0.33459357277882795,51.230574051286,110
[21264 28120],[21900],"['Sourdough Bread', 'Organic Cut Green Beans']",['Organic Baby Spinach'],34,0.35051546391752575,47.095288646892115,110
[19675],[8515],['Organic Russet Potato'],['Organic Red Onion'],2028,0.06016375934496262,28.73685885890319,110
[21935 26206],[47205],"['Green Bell Pepper', 'Limes']",['Organic Hass Avocado'],1243,0.18719879518072288,28.662540225053565,110
[21935],[26206],['Green Bell Pepper'],['Limes'],6640,0.11447289026808034,26.396909928423412,110
[21285],[24961],['Blackberries'],['Organic Garlic'],427,0.017835512301073473,5.29403420406463,110
[45004 48771],[21900],"['Organic Zucchini', 'Organic Red Cabbage']",['Organic Baby Spinach'],470,0.27614571092831963,37.102962075962736,110
[21935],[21900],['Green Bell Pepper'],['Organic Baby Spinach'],9688,0.16702008447547625,22.440833281043627,110
[21900 22932 30388],[13173],"['Organic Baby Spinach', 'Organic Yellow Onion', 'Organic Cucumber']",['Bag of Organic Bananas'],804,0.37640449438202245,32.23270831383289,110
[21134 22932 30388],[13173],"['Organic Strawberries', 'Organic Yellow Onion', 'Organic Cucumber']",['Bag of Organic Bananas'],754,0.3927083333333333,33.628857650933924,110
[23731 47205],[21900],"['Sour Cream', 'Organic Hass Avocado']",['Organic Baby Spinach'],202,0.17235494880546076,23.157626122947303,110
[13626 25928],[13173],"['Organic Snipped Green Beans', 'Organic Baby Spinach Salad']",['Bag of Organic Bananas'],189,0.31871838111298484,27.292863836650625,110
[27680 45004],[26206],"['Black Beans No Salt Added', 'Organic Zucchini']",['Limes'],69,0.13745019920318724,31.695369266150998,110
[31714 45004],[47205],"['Organic Cilantro', 'Organic Zucchini']",['Organic Hass Avocado'],1522,0.22212492702860478,34.01017965846444,110
[31714],[47205],['Organic Cilantro'],['Organic Hass Avocado'],12497,0.17107460643394934,26.193719802867726,110
[46663 47205],[13173],"['Organic Ginger Root', 'Organic Hass Avocado']",['Bag of Organic Bananas'],2940,0.3418207185211022,29.271190116378392,110
[ 9836 12453],[24961],"['Organic Broccoli', 'Organic Sunday Bacon']",['Organic Garlic'],45,0.0989010989010989,29.35636451387399,110
[24961 31714],[24849],"['Organic Garlic', 'Organic Cilantro']",['Banana'],1659,0.16142843242191302,11.11228430297016,110
[15452],[45004],['Organic Extra Virgin Oil Olive'],['Organic Zucchini'],175,0.09011328527291453,27.853898536293414,110
[15452],[47762],['Organic Extra Virgin Oil Olive'],['Organic Avocado'],178,0.09165808444902163,16.826224996408797,110
[12842 15452],[21900],"['Chopped Walnuts', 'Organic Extra Virgin Oil Olive']",['Organic Baby Spinach'],4,0.4444444444444444,59.71559475488281,110
[17945 34966],[40703],"['Frozen Organic Wild Blueberries', 'Red Vine Tomato']",['Organic Grape Tomatoes'],37,0.06445993031358885,24.750530393831315,110
[25253],[28598],['Cultured Low Fat Buttermilk'],['Collard Greens'],40,0.006993006993006993,21.8756123166446,110
[31714 47762],[26206],"['Organic Cilantro', 'Organic Avocado']",['Limes'],3700,0.36306544990678047,83.72118461294899,110
[31714],[39272],['Organic Cilantro'],['Organic Blueberries'],3590,0.04914442162902122,15.824847222407415,110
[30388 31724],[21134],"['Organic Cucumber', 'Organic Tomato Paste, No Salt Added']",['Organic Strawberries'],91,0.30033003300330036,36.8568248479449,110
[26206 30388 33117],[21900],"['Limes', 'Organic Cucumber', 'Organic Egg Whites']",['Organic Baby Spinach'],50,0.423728813559322,56.93224076207048,110
[34123 34455],[26206],"['Organic Italian Parsley Bunch', 'Vanilla Ice Cream Sandwich']",['Limes'],16,0.24615384615384617,56.761918828478215,110
[26206],[21134],['Limes'],['Organic Strawberries'],19816,0.13511523251056867,16.58148673688141,110
[43119 47762],[19054],"['Organic Bartlett Pear', 'Organic Avocado']",['Organic Large Extra Fancy Fuji Apple'],252,0.07706422018348624,33.38940031762658,110
[ 3955 43119 47762],[19054 24849],"['100% Raw Coconut Water', 'Organic Bartlett Pear', 'Organic Avocado']","['Organic Large Extra Fancy Fuji Apple', 'Banana']",1,0.0136986301369863,34.238077352563316,110
[22932 28598 34123],[47205],"['Organic Yellow Onion', 'Collard Greens', 'Organic Italian Parsley Bunch']",['Organic Hass Avocado'],39,0.325,49.761674823544325,110
[27680 39272 45004],[21134],"['Black Beans No Salt Added', 'Organic Blueberries', 'Organic Zucchini']",['Organic Strawberries'],10,0.30303030303030304,37.18820489153282,110
[22932 47517],[47205],"['Organic Yellow Onion', 'Crispy Cheddar Crackers']",['Organic Hass Avocado'],59,0.28095238095238095,43.017418528778244,110
[21134 27680 45004],[22932],"['Organic Strawberries', 'Black Beans No Salt Added', 'Organic Zucchini']",['Organic Yellow Onion'],12,0.1348314606741573,38.736275958018936,110
[27680 39272 47205],[21134],"['Black Beans No Salt Added', 'Organic Blueberries', 'Organic Hass Avocado']",['Organic Strawberries'],28,0.3684210526315789,45.213028052337265,110
[27153],[47205],['Organic Black Beans'],['Organic Hass Avocado'],6736,0.1701998635571165,26.059785431817982,110
[10758 35137],[21134],"['Organic Yokids Lemonade/Blueberry Variety Pack Yogurt Squeezers Tubes', 'Organic Whole Cashews']",['Organic Strawberries'],9,0.375,46.02040355327186,110
[17203 27101],[24849],"['Organic Tomato Sauce No Salt Added', 'Fresh Cauliflower']",['Banana'],35,0.3017241379310345,20.769850462247987,110
[23513],[12453],['Organic Unbleached All-Purpose Flour'],['Organic Sunday Bacon'],127,0.013252634874256496,34.71129674657505,110
[18653],[24961],['Organic Red Potato'],['Organic Garlic'],1446,0.14767156862745098,43.83268179151488,110
[ 8274 26206 34123],[24849],"['Apple Honeycrisp Organic', 'Limes', 'Organic Italian Parsley Bunch']",['Banana'],102,0.22466960352422907,15.465630627395733,110
[21935],[13173],['Green Bell Pepper'],['Bag of Organic Bananas'],10540,0.18170847340746488,15.560271752627644,110
[9663],[48675],['Country Morning White Bread'],['Organic Garnet Sweet Potato (Yam)'],121,0.02706329680161038,16.791540595577125,110
[ 5874 24961],[21134],"['Organic Lemon', 'Organic Garlic']",['Organic Strawberries'],2065,0.18670886075949367,22.913112317662783,110
[13626 36692],[47622],"['Organic Snipped Green Beans', 'Organic Hothouse Cucumbers']",['Large Lemon'],51,0.0905861456483126,19.05282888335068,110
[24486],[22932],['Organic Whole Strawberries'],['Organic Yellow Onion'],2488,0.07618347724906607,21.88705946969617,110
[26206 44629],[21134],"['Limes', 'Sparkling Water Grapefruit']",['Organic Strawberries'],870,0.16096207215541167,19.753438712967757,110
[34259],[13173],['Hint Of Sea Salt Almond Nut Thins'],['Bag of Organic Bananas'],1942,0.156121874748774,13.369210318404557,110
[12842 34123],[13173],"['Chopped Walnuts', 'Organic Italian Parsley Bunch']",['Bag of Organic Bananas'],102,0.19318181818181818,16.54277058304924,110
[ 8515 22932],[21900],"['Organic Red Onion', 'Organic Yellow Onion']",['Organic Baby Spinach'],1713,0.2117952522255193,28.45682876904143,110
[21134],[24849],['Organic Strawberries'],['Banana'],58330,0.21166497929798206,14.570428465748936,110
[12569],[21134],['6 OZ LA PANZANELLA CROSTINI ORIGINAL CRACKERS'],['Organic Strawberries'],814,0.14496883348174533,17.790731251938638,110
[21134 47622],[24849],"['Organic Strawberries', 'Large Lemon']",['Banana'],5821,0.33604664588384714,23.132516447666028,110
[5762],[12611],['Organic SprouTofu Teriyaki Tofu Cutlets'],['Yellow Grape Tomatoes'],20,0.005178663904712584,22.16092414676057,110
[21900 27518 27963],[21134],"['Organic Baby Spinach', 'Organic Lacinato (Dinosaur) Kale', 'Organic Raspberries']",['Organic Strawberries'],303,0.2907869481765835,35.68568720829526,110
[12453],[27963],['Organic Sunday Bacon'],['Organic Raspberries'],1445,0.11191140024783147,26.540419960238136,110
[ 5874 26206],[21900],"['Organic Lemon', 'Limes']",['Organic Baby Spinach'],2349,0.1950186799501868,26.202727038459475,110
[48675],[21900],['Organic Garnet Sweet Potato (Yam)'],['Organic Baby Spinach'],12271,0.2251270479021043,30.248090011991593,110
[46663],[17791],['Organic Ginger Root'],['Carrots'],4600,0.08503715754057752,38.226318833537015,110
[17791 34966],[26206],"['Carrots', 'Red Vine Tomato']",['Limes'],601,0.18356750152718387,42.32980221125728,110
[18915 45004],[21134],"['Organic Chopped Spinach', 'Organic Zucchini']",['Organic Strawberries'],192,0.16768558951965065,20.57855599936698,110
[34966],[26206],['Red Vine Tomato'],['Limes'],6886,0.12156841975177868,28.03310564460587,110
[24961 28201 45004],[47622],"['Organic Garlic', 'Organic Fuji Apple', 'Organic Zucchini']",['Large Lemon'],109,0.2529002320185615,53.192072702997194,110
[28051 49231],[47205],"['Roasted Red Pepper Hummus With Chips', 'Organic Half & Half']",['Organic Hass Avocado'],10,0.20408163265306123,31.24751951242972,110
[46663],[49231],['Organic Ginger Root'],['Organic Half & Half'],1381,0.02552963360076903,10.928149569470287,110
[ 8515 35137 41947],[47205],"['Organic Red Onion', 'Organic Whole Cashews', 'Organic Tomato Cluster']",['Organic Hass Avocado'],32,0.4050632911392405,62.020393158847845,110
[26206 35137],[22932],"['Limes', 'Organic Whole Cashews']",['Organic Yellow Onion'],180,0.16304347826086957,46.84142065575659,110
[22932],[24849],['Organic Yellow Onion'],['Banana'],17374,0.14759251078867783,10.15985793993466,110
[45004 47622],[47205],"['Organic Zucchini', 'Large Lemon']",['Organic Hass Avocado'],1670,0.13871584018606198,21.239177022195562,110
[28286],[27963],['Organic Shredded Carrots'],['Organic Raspberries'],1644,0.07813316857563804,18.52972174621412,110
[27963 28286 41947],[47205],"['Organic Raspberries', 'Organic Shredded Carrots', 'Organic Tomato Cluster']",['Organic Hass Avocado'],46,0.3770491803278688,57.7310729352595,110
[47205],[21900],['Organic Hass Avocado'],['Organic Baby Spinach'],36153,0.16367933284135514,21.991969596833876,110
[31714 47622],[47762],"['Organic Cilantro', 'Large Lemon']",['Organic Avocado'],2036,0.24094674556213017,44.23204103982494,110
[24486 31714],[47622],"['Organic Whole Strawberries', 'Organic Cilantro']",['Large Lemon'],193,0.1284953395472703,27.02620471575157,110
[31714],[47622],['Organic Cilantro'],['Large Lemon'],8450,0.11567419575633128,24.329555498707137,110
[24486],[47762],['Organic Whole Strawberries'],['Organic Avocado'],3299,0.10101659623981872,18.544223206496607,110
[10746 31714],[24849],"['Organic Red Bell Pepper', 'Organic Cilantro']",['Banana'],796,0.16116622798137276,11.094234878559165,110
[24961 47205],[24849],"['Organic Garlic', 'Organic Hass Avocado']",['Banana'],2454,0.13370382477933965,9.203799424003115,110
[21134 35936],[13173],"['Organic Strawberries', 'Organic Jalapeno Pepper']",['Bag of Organic Bananas'],716,0.28401428004760015,24.32104181106392,110
[14329 27842],[13173],"['Organic Yellow Mustard', 'Organic Whole Milk']",['Bag of Organic Bananas'],105,0.22340425531914893,19.130813540347308,110
[41969],[24961],['California White Jasmine Rice'],['Organic Garlic'],116,0.08044382801664356,23.87777653016288,110
[3986],[21900],['Roasted Salted Peanuts'],['Organic Baby Spinach'],473,0.1309161361749239,17.589903603067818,110
[16756],[5874],['Organic Carrot Bunch'],['Organic Lemon'],3490,0.09291305042330014,34.43508894202729,110
[47622 48741],[45004],"['Large Lemon', 'Globe Eggplant']",['Organic Zucchini'],531,0.26093366093366094,80.65425308086442,110
[ 8274 21900],[21134],"['Apple Honeycrisp Organic', 'Organic Baby Spinach']",['Organic Strawberries'],2886,0.23377885783718105,28.689593013040117,110
[ 5874 21134 30388],[21900],"['Organic Lemon', 'Organic Strawberries', 'Organic Cucumber']",['Organic Baby Spinach'],549,0.2679355783308931,35.99984793605124,110
[ 5874  8274 30388],[21134],"['Organic Lemon', 'Apple Honeycrisp Organic', 'Organic Cucumber']",['Organic Strawberries'],175,0.2596439169139466,31.8637808974187,110
[ 5874  8274 21900],[21134],"['Organic Lemon', 'Apple Honeycrisp Organic', 'Organic Baby Spinach']",['Organic Strawberries'],323,0.2716568544995795,33.33802152555494,110
[21935 24961],[21134],"['Green Bell Pepper', 'Organic Garlic']",['Organic Strawberries'],1157,0.1810075093867334,22.213436341733644,110
[2596],[13173],['Fresh Pressed Virgin Coconut Oil'],['Bag of Organic Bananas'],367,0.253628196268141,21.71898527379805,110
[ 2596 34240],[47205],"['Fresh Pressed Virgin Coconut Oil', 'Organic Baby Broccoli']",['Organic Hass Avocado'],12,0.3333333333333333,51.037615203635205,110
[35129],[12453],['Cheese Square Crackers'],['Organic Sunday Bacon'],30,0.007818608287724784,20.47849616287508,110
[ 5874 34966 42825],[21134],"['Organic Lemon', 'Red Vine Tomato', 'Whipped Cream Cheese']",['Organic Strawberries'],13,0.37142857142857144,45.582113995621654,110
[1882 6315],[21900],"['Gelatin Free Snacks Natural Orange Gels', 'Vanilla Sandwich Creme Cookies']",['Organic Baby Spinach'],2,0.5,67.18004409924316,110
[ 8515 36008 45004],[21134],"['Organic Red Onion', 'Organic Fat Free Milk', 'Organic Zucchini']",['Organic Strawberries'],17,0.19101123595505617,23.441104431629114,110
[21292 46663 47762],[30388],"['Organic Spaghetti Squash', 'Organic Ginger Root', 'Organic Avocado']",['Organic Cucumber'],15,0.16853932584269662,67.05310659187926,110
[5874],[47622],['Organic Lemon'],['Large Lemon'],312,0.003419140612157675,0.7191419895981472,110
[45004 47205],[13173],"['Organic Zucchini', 'Organic Hass Avocado']",['Bag of Organic Bananas'],6365,0.3720264188438833,31.857799847268346,110
[28587 45004 47205],[13173],"['Chicken Breast Cutlets', 'Organic Zucchini', 'Organic Hass Avocado']",['Bag of Organic Bananas'],21,0.5121951219512195,43.86088958030846,110
[ 3986 30388],[47205],"['Roasted Salted Peanuts', 'Organic Cucumber']",['Organic Hass Avocado'],39,0.21428571428571427,32.809895488051204,110
[ 3986 30388],[21134],"['Roasted Salted Peanuts', 'Organic Cucumber']",['Organic Strawberries'],50,0.27472527472527475,33.714581357708326,110
[27963],[26206],['Organic Raspberries'],['Limes'],9818,0.06884848144849688,15.876135906489495,110
[46663],[24961],['Organic Ginger Root'],['Organic Garlic'],11236,0.20771250046215847,61.654359207404035,110
[2449],[49379],['Taco Seasoning'],['Organic Bunch Beets'],42,0.004469511546238161,10.027523202232471,110
[ 2449 24849 49379],[21900],"['Taco Seasoning', 'Banana', 'Organic Bunch Beets']",['Organic Baby Spinach'],7,0.5384615384615384,72.34773979918495,110
[39718],[21900],['Organic Grapefruit Juice'],['Organic Baby Spinach'],212,0.1311069882498454,17.61554650468714,110
[15258],[13173],['Organic Rosemary'],['Bag of Organic Bananas'],1431,0.13273351266116315,11.366390839997516,110
[15258 19054],[17791],"['Organic Rosemary', 'Organic Large Extra Fancy Fuji Apple']",['Carrots'],22,0.05612244897959184,25.22843766725251,110
[17791],[21900],['Carrots'],['Organic Baby Spinach'],12885,0.17126792763813753,23.01157386303213,110
[23798 27101 47622],[13173 21134],"['Fusilli No. 34', 'Fresh Cauliflower', 'Large Lemon']","['Bag of Organic Bananas', 'Organic Strawberries']",1,0.02631578947368421,13.755007166458695,110
[23798],[47622],['Fusilli No. 34'],['Large Lemon'],620,0.08829393335232127,18.570711796601127,110
[22960],[47622],['Organic Roasted Turkey Breast'],['Large Lemon'],1806,0.06120581556918697,12.873314372299522,110
[24486 24961 40703],[13173 30388],"['Organic Whole Strawberries', 'Organic Garlic', 'Organic Grape Tomatoes']","['Bag of Organic Bananas', 'Organic Cucumber']",17,0.08018867924528301,118.93296392405168,110
[24961 26206],[13173],"['Organic Garlic', 'Limes']",['Bag of Organic Bananas'],3127,0.1883734939759036,16.1310185611664,110
[ 2227 31480],[22932],"['Organic Frozen Mango Chunks', 'Organic Gluten Free All Purpose Baking Mix']",['Organic Yellow Onion'],1,1.0,287.29404668864044,110
[21935 47762],[21134],"['Green Bell Pepper', 'Organic Avocado']",['Organic Strawberries'],1080,0.16684690251815232,20.47563142799675,110
[31714],[13173],['Organic Cilantro'],['Bag of Organic Bananas'],14570,0.19945242984257358,17.07974290837252,110
[24961],[27963],['Organic Garlic'],['Organic Raspberries'],7750,0.06802064316809436,16.131479292090344,110
[21935 25253 47205],[24961],"['Green Bell Pepper', 'Cultured Low Fat Buttermilk', 'Organic Hass Avocado']",['Organic Garlic'],5,0.23809523809523808,70.67272938525221,110
[ 8171 22932],[21134],"['Organic Navel Orange', 'Organic Yellow Onion']",['Organic Strawberries'],779,0.19617224880382775,24.07446948241335,110
[23195],[24961],['Organic Chicken Drumsticks'],['Organic Garlic'],130,0.09097270818754374,27.003016266163545,110
[27101 34123],[31714],"['Fresh Cauliflower', 'Organic Italian Parsley Bunch']",['Organic Cilantro'],811,0.17310565635005337,80.14070556197163,110
[15258 27101],[31714],"['Organic Rosemary', 'Fresh Cauliflower']",['Organic Cilantro'],95,0.13380281690140844,61.94512865006604,110
[ 5874 45764],[21134],"['Organic Lemon', 'Sunny Days Strawberry Snack Bars']",['Organic Strawberries'],35,0.3888888888888889,47.72486294413378,110
[24827 47205],[21900],"['Organic Romaine', 'Organic Hass Avocado']",['Organic Baby Spinach'],719,0.2299328429804925,30.893797062587677,110
[16614 22932 47622],[13173],"['Organic Muenster Cheese Slices', 'Organic Yellow Onion', 'Large Lemon']",['Bag of Organic Bananas'],17,0.2537313432835821,21.727818079228854,110
[16614 21900],[13173],"['Organic Muenster Cheese Slices', 'Organic Baby Spinach']",['Bag of Organic Bananas'],352,0.2807017543859649,24.03737975328517,110
[ 5874 44629],[47205],"['Organic Lemon', 'Sparkling Water Grapefruit']",['Organic Hass Avocado'],896,0.266984505363528,40.87875735022987,110
[21373],[21134],['Pretzel Crisps Original Deli Style Pretzel Crackers'],['Organic Strawberries'],2355,0.14200434153400868,17.426925609897932,110
[ 5874 27963 44629],[21134 47205],"['Organic Lemon', 'Organic Raspberries', 'Sparkling Water Grapefruit']","['Organic Strawberries', 'Organic Hass Avocado']",78,0.14857142857142858,118.69116035784309,110
[38380],[21900],['Organic White Onions'],['Organic Baby Spinach'],4432,0.18096443591523417,24.31439757036019,110
[41857 47205],[21134],"['Sea Salt Baked Potato Chips', 'Organic Hass Avocado']",['Organic Strawberries'],48,0.16326530612244897,20.036094064009518,110
[24181 41857],[47205],"['Red Peppers', 'Sea Salt Baked Potato Chips']",['Organic Hass Avocado'],12,0.15,22.966926841635843,110
[9836],[24181],['Organic Broccoli'],['Red Peppers'],1057,0.02618086344834419,15.217210554800682,110
[26206],[47622],['Limes'],['Large Lemon'],28998,0.19772262375562524,41.58666084997766,110
[25143 26206],[47622],"['Original Orange Juice', 'Limes']",['Large Lemon'],426,0.26492537313432835,55.72130004054557,110
[26206 41784],[47622],"['Limes', 'Bartlett Pears']",['Large Lemon'],857,0.32037383177570095,67.38367938982411,110
[19054 21292],[22932],"['Organic Large Extra Fancy Fuji Apple', 'Organic Spaghetti Squash']",['Organic Yellow Onion'],93,0.16548042704626334,47.54154153388534,110
[41541],[47205],['Organic Crushed Fire Roasted Tomatoes'],['Organic Hass Avocado'],780,0.10680542242913871,16.353282154800272,110
[13173 28943],[21134],"['Bag of Organic Bananas', 'Yogurt Tubes Blueberry']",['Organic Strawberries'],139,0.27689243027888444,33.98053701941455,110
[31724],[21134],"['Organic Tomato Paste, No Salt Added']",['Organic Strawberries'],664,0.1583591700453136,19.43400776492409,110
[28943],[21134],['Yogurt Tubes Blueberry'],['Organic Strawberries'],567,0.20961182994454713,25.723789342900943,110
[21935 40703 45004],[22932],"['Green Bell Pepper', 'Organic Grape Tomatoes', 'Organic Zucchini']",['Organic Yellow Onion'],120,0.21505376344086022,61.783665954546336,110
[22932 40703 46663],[47205],"['Organic Yellow Onion', 'Organic Grape Tomatoes', 'Organic Ginger Root']",['Organic Hass Avocado'],164,0.3481953290870488,53.31317766494378,110
[18269 27518 45004],[13173],"['Slices Cheddar Cheese', 'Organic Lacinato (Dinosaur) Kale', 'Organic Zucchini']",['Bag of Organic Bananas'],2,0.5,42.81658268553921,110
[21900 27963 30230],[13173],"['Organic Baby Spinach', 'Organic Raspberries', 'Organic Large Brown Grade AA Cage Free Eggs']",['Bag of Organic Bananas'],368,0.41818181818181815,35.810232791541885,110
[21900 27963 30230],[24849],"['Organic Baby Spinach', 'Organic Raspberries', 'Organic Large Brown Grade AA Cage Free Eggs']",['Banana'],213,0.24204545454545454,16.66173588380595,110
[17791 34240 45004],[21900],"['Carrots', 'Organic Baby Broccoli', 'Organic Zucchini']",['Organic Baby Spinach'],87,0.26443768996960487,35.52987134732009,110
[42582],[21900],['Organic Extra Firm Tofu'],['Organic Baby Spinach'],6091,0.20095677994061367,27.00057067690466,110
[ 5448 21900],[13173],"['Small Hass Avocado', 'Organic Baby Spinach']",['Bag of Organic Bananas'],1386,0.2065881651512893,17.690798510108017,110
[ 5448 21900 30388],[13173],"['Small Hass Avocado', 'Organic Baby Spinach', 'Organic Cucumber']",['Bag of Organic Bananas'],128,0.25396825396825395,21.748105491067534,110
[13173 21134 47762],[21900],"['Bag of Organic Bananas', 'Organic Strawberries', 'Organic Avocado']",['Organic Baby Spinach'],1228,0.25642096471079556,34.452743434483445,110
[21134 47762],[21900],"['Organic Strawberries', 'Organic Avocado']",['Organic Baby Spinach'],5449,0.21733407785577535,29.20102586923867,110
[ 6613 12611],[21134],"['Mozzarella Cheese', 'Yellow Grape Tomatoes']",['Organic Strawberries'],20,0.39215686274509803,48.12591221257188,110
[21134 27518 47762],[13173 21900],"['Organic Strawberries', 'Organic Lacinato (Dinosaur) Kale', 'Organic Avocado']","['Bag of Organic Bananas', 'Organic Baby Spinach']",64,0.0881542699724518,56.67006159806425,110
[15869],[10746],['Celery Hearts'],['Organic Red Bell Pepper'],542,0.03948998178506375,22.303949362489398,110
[15869],[21900],['Celery Hearts'],['Organic Baby Spinach'],1586,0.11555555555555555,15.526054636269532,110
[15869 35137],[13173],"['Celery Hearts', 'Organic Whole Cashews']",['Bag of Organic Bananas'],45,0.5625,48.168655521231614,110
[17791 19054],[22932],"['Carrots', 'Organic Large Extra Fancy Fuji Apple']",['Organic Yellow Onion'],618,0.18112543962485345,52.036260508083174,110
[26206 34123 48675],[47622],"['Limes', 'Organic Italian Parsley Bunch', 'Organic Garnet Sweet Potato (Yam)']",['Large Lemon'],181,0.3474088291746641,73.06990409469289,110
[26206 34123],[47622],"['Limes', 'Organic Italian Parsley Bunch']",['Large Lemon'],2074,0.26596563221338804,55.94009595117658,110
